StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Welcome,Age,Gender,Race,Location,AudioCheck,Video_Control_Time_First Click,Video_Control_Time_Last Click,Video_Control_Time_Page Submit,Video_Control_Time_Click Count,Video_Treatment_Time_First Click,Video_Treatment_Time_Last Click,Video_Treatment_Time_Page Submit,Video_Treatment_Time_Click Count,Personal_Views_Confident,Personal_Views_Beautiful,Personal_Views_Beauty_Importance,Personal_Views_Relate_To_Model,Passion_i_identify_1,Passion_i_prefer_1,Passion_o_prefer_1,Passion_validate_1,Passion_i_identify_2,Passion_i_prefer_2,Passion_o_prefer_2,Passion_validate_2,Coffee_i_identify_1,Coffee_i_prefer_1,Coffee_o_prefer_1,Coffe_validate_1,Coffee_i_identify_2,Coffee_i_prefer_2,Coffee_o_prefer_2,Coffee_validate_2,Couple_i_identify_1,Couple_i_prefer_1,Couple_o_prefer_1,Couple_validate_1,Couple_i_identify_2,Couple_i_prefer_2,Couple_o_prefer_2,Couple_validate_2,Work_i_identify_1,Work_i_prefer_1,Work_o_prefer_1,Work_validate_1,work_i_identify_2,Work_i_prefer_2,Work_o_prefer_2,Work_validate_2,FIt_i_identify_1,Fit_i_prefer_1,Fit_o_prefer_1,Fit_validate_1,Fit_i_identify_2,Fit_i_prefer_2,Fit_o_prefer_2,Fit_validate_2,Group,Q9_6_TEXT - Topics
2017-07-18 16:07:36,2017-07-18 16:10:46,IP Address,72.83.18.161,100,189,True,2017-07-18 16:10:46,R_2YtvlLxSnMOHPkj,,,,,38.641906738281,-77.346298217773,anonymous,EN,I agree,35 - 44,Female,White,Virginia,Pineapple,,,,,3.927,32.053,33.555,3,Agree,Agree,Disagree,Strongly Agree,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Treatment,
2017-07-18 16:08:01,2017-07-18 16:10:52,IP Address,70.187.151.183,100,171,True,2017-07-18 16:10:53,R_3nDgYROxPOSn7Xg,,,,,33.605102539062,-117.64399719238,anonymous,EN,I agree,25 - 34,Female,White,California,Pineapple,0,0,34.486,0,,,,,Agree,Agree,Disagree,Agree,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Control,
2017-07-18 16:06:31,2017-07-18 16:11:06,IP Address,45.50.100.121,100,274,True,2017-07-18 16:11:07,R_simTWbMNECpuYsV,,,,,33.754501342773,-117.94639587402,anonymous,EN,I agree,35 - 44,Male,Asian,California,Pineapple,,,,,35.554,35.554,36.988,1,Agree,Agree,Agree,Disagree,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Treatment,
2017-07-18 16:08:13,2017-07-18 16:11:14,IP Address,76.175.112.2,100,180,True,2017-07-18 16:11:14,R_e2soXhtRiDQ137X,,,,,34.009292602539,-118.25839996338,anonymous,EN,I agree,18 - 24,Male,White,California,Pineapple,,,,,0,0,34.428,0,Agree,Agree,Agree,Disagree,,,,,Ad 2,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 2,Ad 1,Ad 1,Ad 2,,,,,Ad 2,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Treatment,
2017-07-18 16:07:25,2017-07-18 16:11:34,IP Address,75.110.142.75,100,248,True,2017-07-18 16:11:34,R_6kYnBtjp2Ri40F3,,,,,35.142700195312,-77.16300201416,anonymous,EN,I agree,18 - 24,Female,White,North Carolina,Pineapple,,,,,0,0,34.275,0,Agree,Strongly Agree,Strongly Agree,Agree,,,,,Ad 2,Ad 2,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Treatment,
2017-07-18 16:09:40,2017-07-18 16:11:52,IP Address,75.128.62.146,100,131,True,2017-07-18 16:11:52,R_31pJya7IbXdezmz,,,,,34.062698364258,-117.88960266113,anonymous,EN,I agree,18 - 24,Male,Asian,California,Pineapple,10.304,10.304,32.122,1,,,,,Agree,Agree,Agree,Agree,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Control,
2017-07-18 16:08:32,2017-07-18 16:11:55,IP Address,162.199.92.199,100,202,True,2017-07-18 16:11:55,R_1CvGYJ5XFFmIeN5,,,,,37.301300048828,-121.8078994751,anonymous,EN,I agree,25 - 34,Male,Asian,California,Pineapple,,,,,2.515,2.515,37.527,1,Agree,Disagree,Disagree,Strongly disagree,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Treatment,
2017-07-18 16:08:46,2017-07-18 16:12:17,IP Address,75.190.84.189,100,210,True,2017-07-18 16:12:17,R_2wRz6mJijli1aQC,,,,,35.882598876953,-80.896697998047,anonymous,EN,I agree,35 - 44,Male,White,North Carolina,Pineapple,0,0,35.762,0,,,,,Disagree,Disagree,Disagree,Disagree,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Control,
2017-07-18 16:09:19,2017-07-18 16:12:41,IP Address,75.41.110.48,100,201,True,2017-07-18 16:12:41,R_1gBhDHjUYrE6Upm,,,,,42.319396972656,-83.26789855957,anonymous,EN,I agree,25 - 34,Male,White,Michigan,Pineapple,0,0,44.746,0,,,,,Strongly Agree,Agree,Strongly disagree,Strongly disagree,,,,,Ad 2,Ad 2,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Control,
2017-07-18 16:08:42,2017-07-18 16:12:55,IP Address,72.239.161.20,100,253,True,2017-07-18 16:12:55,R_By6A09koS3ci2Fb,,,,,28.607894897461,-81.30549621582,anonymous,EN,I agree,25 - 34,Female,White,Florida,Pineapple,,,,,3.728,3.728,36.895,1,Disagree,Disagree,Agree,Strongly disagree,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Treatment,
2017-07-18 16:10:26,2017-07-18 16:13:03,IP Address,66.227.173.93,100,156,True,2017-07-18 16:13:03,R_1K0AVONBY4ZGkqq,,,,,46.409103393555,-84.353698730469,anonymous,EN,I agree,25 - 34,Female,White,Michigan,Pineapple,4.301,40.038,40.472,2,,,,,Disagree,Strongly disagree,Agree,Agree,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 1,Ad 1,Ad 2,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Control,
2017-07-18 16:10:01,2017-07-18 16:13:44,IP Address,99.140.90.236,100,222,True,2017-07-18 16:13:44,R_7VPXXl9vb4ft1Dj,,,,,41.650207519531,-81.453300476074,anonymous,EN,I agree,55 - 64,Female,Black or African American,Ohio,Pineapple,0,0,36.355,0,,,,,Strongly Agree,Strongly Agree,Agree,Agree,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 1,Ad 2,Control,
2017-07-18 16:11:30,2017-07-18 16:14:51,IP Address,72.92.209.239,100,201,True,2017-07-18 16:14:52,R_22LiUUos93LRKWh,,,,,42.095199584961,-80.092796325684,anonymous,EN,I agree,65 - 74,Female,White,Pennsylvania,Pineapple,0,0,35.486,0,,,,,Agree,Disagree,Agree,Disagree,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Control,
2017-07-18 16:11:49,2017-07-18 16:15:03,IP Address,73.188.59.9,100,193,True,2017-07-18 16:15:04,R_2sd3UbuRdIkBSjX,,,,,39.915298461914,-75.191398620605,anonymous,EN,I agree,25 - 34,Male,White,Pennsylvania,Pineapple,,,,,5.436,28.456,35.027,6,Agree,Disagree,Agree,Disagree,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Treatment,
2017-07-18 16:12:47,2017-07-18 16:15:03,IP Address,66.252.37.170,100,136,True,2017-07-18 16:15:04,R_1MSrlGqqEAuh4gA,,,,,45.242599487305,-68.546798706055,anonymous,EN,I agree,25 - 34,Male,White,Maine,Pineapple,,,,,0,0,32.602,0,Agree,Disagree,Disagree,Strongly disagree,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 2,Ad 1,Ad 2,Treatment,
2017-07-18 16:12:01,2017-07-18 16:15:11,IP Address,47.138.85.13,100,189,True,2017-07-18 16:15:12,R_1KoMXl8KJoanWjF,,,,,34.725494384766,-118.47959899902,anonymous,EN,I agree,18 - 24,Male,White,California,Pineapple,0,0,32.884,0,,,,,Disagree,Strongly disagree,Strongly Agree,Disagree,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Control,
2017-07-18 16:12:39,2017-07-18 16:15:13,IP Address,99.42.116.68,100,153,True,2017-07-18 16:15:13,R_2UaMrvmCpjkNfif,,,,,33.811004638672,-84.286903381348,anonymous,EN,I agree,18 - 24,Female,White,Georgia,Pineapple,33.995,33.995,34.688,1,,,,,Agree,Agree,Agree,Disagree,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Control,
2017-07-18 16:11:38,2017-07-18 16:15:29,IP Address,76.31.141.47,100,231,True,2017-07-18 16:15:29,R_21HEQAYnp62EHno,,,,,29.572296142578,-95.136001586914,anonymous,EN,I agree,25 - 34,Male,White,Texas,Pineapple,,,,,0,0,33.826,0,Disagree,Disagree,Agree,Disagree,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Treatment,
2017-07-18 16:11:37,2017-07-18 16:15:47,IP Address,69.180.27.94,100,250,True,2017-07-18 16:15:47,R_1i2vNzcRdB1BK1f,,,,,33.78840637207,-84.349098205566,anonymous,EN,I agree,25 - 34,Female,White,Georgia,Pineapple,,,,,0,0,84.715,0,Agree,Agree,Agree,Disagree,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Treatment,
2017-07-18 16:09:44,2017-07-18 16:16:09,IP Address,73.114.83.51,100,384,True,2017-07-18 16:16:10,R_1r7AqgOaQBBSRX8,,,,,41.873397827148,-70.63939666748,anonymous,EN,I agree,25 - 34,Male,White,Massachusetts,Pineapple,0,0,289.715,0,,,,,Agree,Agree,Disagree,Disagree,,,,,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 2,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Control,
2017-07-18 16:13:22,2017-07-18 16:16:27,IP Address,50.36.66.252,100,185,True,2017-07-18 16:16:27,R_NX8vhQbXxmg3EMF,,,,,43.012496948242,-84.572196960449,anonymous,EN,I agree,18 - 24,Male,White,Michigan,Pineapple,,,,,0,0,35.786,0,Agree,Disagree,Agree,Disagree,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Treatment,
2017-07-18 16:11:09,2017-07-18 16:16:56,IP Address,174.195.144.144,100,347,True,2017-07-18 16:16:57,R_R8oRsty3wXlf69j,,,,,35.562103271484,-84.584602355957,anonymous,EN,I agree,45 - 54,Female,White,Virginia,Pineapple,,,,,2.972,2.972,45.12,1,Disagree,Disagree,Agree,Disagree,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Treatment,
2017-07-18 16:13:32,2017-07-18 16:17:06,IP Address,72.94.12.110,100,213,True,2017-07-18 16:17:06,R_2dnAFiyG6ysgmVJ,,,,,40.187698364258,-75.005798339844,anonymous,EN,I agree,18 - 24,Female,White,Pennsylvania,Pineapple,0,0,36.63,0,,,,,Agree,Agree,Agree,Disagree,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 1,Ad 2,Ad 2,Ad 1,,,,,Control,
2017-07-18 16:14:00,2017-07-18 16:17:32,IP Address,73.134.175.190,100,211,True,2017-07-18 16:17:32,R_28zGQZTTnGigPK1,,,,,38.931106567383,-77.348899841309,anonymous,EN,I agree,25 - 34,Male,White,Virginia,Pineapple,0,0,34.755,0,,,,,Strongly disagree,Strongly disagree,Agree,Strongly disagree,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Control,
2017-07-18 16:14:42,2017-07-18 16:17:56,IP Address,96.232.82.214,100,193,True,2017-07-18 16:17:56,R_1FL3ubKnGHWvzCd,,,,,40.761199951172,-73.865097045898,anonymous,EN,I agree,25 - 34,Male,Asian,New York,Pineapple,,,,,0,0,32.637,0,Disagree,Disagree,Agree,Disagree,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Treatment,
2017-07-18 16:15:57,2017-07-18 16:20:00,IP Address,66.169.100.212,100,242,True,2017-07-18 16:20:00,R_1otHU47RwffvKFX,,,,,32.782104492188,-97.297996520996,anonymous,EN,I agree,35 - 44,Female,Black or African American,Texas,Pineapple,,,,,87.579,87.579,102.352,1,Strongly Agree,Disagree,Agree,Agree,Ad 1,Ad 2,Ad 1,Ad 1,,,,,Ad 1,Ad 1,Ad 2,Ad 1,,,,,,,,,Ad 2,Ad 1,Ad 2,Ad 2,Ad 1,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 2,Ad 1,Ad 1,Ad 2,Treatment,
2017-07-18 16:16:37,2017-07-18 16:21:17,IP Address,190.198.10.1,100,279,True,2017-07-18 16:21:17,R_23ncsuXfJjAhfJn,,,,,10.24690246582,-67.595802307129,anonymous,EN,I agree,18 - 24,Male,Other,Florida,Pineapple,,,,,0,0,77.374,0,Strongly Agree,Agree,Agree,Agree,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 1,,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Treatment,
2017-07-18 16:12:56,2017-07-18 16:21:35,IP Address,172.221.9.169,100,518,True,2017-07-18 16:21:36,R_3P5fgxMpJbDb841,,,,,39.554397583008,-119.80540466309,anonymous,EN,I agree,18 - 24,Male,White,Nevada,Pineapple,0,0,35.31,0,,,,,Disagree,Agree,Disagree,Disagree,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Control,
2017-07-18 16:19:49,2017-07-18 16:22:48,IP Address,73.40.114.130,100,178,True,2017-07-18 16:22:48,R_33wEjhLxnAkKTOX,,,,,38.717895507812,-77.852096557617,anonymous,EN,I agree,25 - 34,Female,White,Virginia,Pineapple,0,0,34.672,0,,,,,Disagree,Agree,Agree,Agree,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,,,,,Control,
2017-07-18 16:22:09,2017-07-18 16:25:35,IP Address,66.87.152.249,100,206,True,2017-07-18 16:25:36,R_YYuLBvculKVqmvT,,,,,35.95930480957,-86.541999816895,anonymous,EN,I agree,55 - 64,Female,White,Arkansas,Pineapple,,,,,0,0,33.229,0,Strongly Agree,Strongly Agree,Strongly disagree,Strongly Agree,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Treatment,
2017-07-18 16:28:58,2017-07-18 16:31:22,IP Address,71.211.34.104,100,144,True,2017-07-18 16:31:23,R_3Nx1lxT4p913nAz,,,,,38.833892822266,-104.82140350342,anonymous,EN,I agree,35 - 44,Female,White,Colorado,Pineapple,0,0,36.141,0,,,,,Strongly Agree,Strongly Agree,Disagree,Disagree,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Control,
2017-07-18 16:30:00,2017-07-18 16:32:36,IP Address,69.204.64.37,100,156,True,2017-07-18 16:32:37,R_1mmBzuYoNZhGUjX,,,,,43.07080078125,-78.820098876953,anonymous,EN,I agree,25 - 34,Male,White,New York,Pineapple,33.461,33.461,35.031,1,,,,,Strongly Agree,Agree,Disagree,Disagree,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Control,
2017-07-18 14:07:27,2017-07-18 14:09:13,IP Address,108.5.246.7,43,106,False,2017-07-18 18:07:30,R_2ydWbX56kJRGyCP,,,,,,,anonymous,EN,I agree,25 - 34,Male,White,New Jersey,Pineapple,0,0,55.133,0,,,,,Agree,Disagree,Disagree,Strongly disagree,,,,,,,,,Ad 2,Ad 1,Ad 1,Ad 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,
2017-07-18 14:07:51,2017-07-18 14:08:11,IP Address,66.30.119.146,8,19,False,2017-07-18 18:07:51,R_1duZGffyd8zuBE7,,,,,,,anonymous,EN,I agree,25 - 34,Male,White,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,
2017-07-18 14:08:12,2017-07-18 14:08:37,IP Address,12.236.18.52,8,24,False,2017-07-18 18:08:15,R_1DRUA6txHUOv6a8,,,,,,,anonymous,EN,I agree,35 - 44,Male,White,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,
2017-07-18 14:08:13,2017-07-18 14:26:14,IP Address,172.56.29.168,98,1081,False,2017-07-18 18:08:16,R_Z4Vxz7zX4Pl2Jy1,,,,,,,anonymous,EN,I agree,25 - 34,Male,White,New Jersey,Pineapple,0,0,40.324,0,,,,,Agree,Agree,Agree,Strongly Agree,,,,,Ad 2,Ad 2,Ad 1,Ad 2,Ad 1,Ad 1,Ad 2,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Control,
2017-07-18 14:08:14,2017-07-18 14:19:51,IP Address,99.101.100.7,10,696,False,2017-07-18 18:08:23,R_OwkrEdFlqozW0sF,,,,,,,anonymous,EN,I agree,25 - 34,Male,White,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,
2017-07-18 14:08:22,2017-07-18 14:08:41,IP Address,74.65.197.210,3,19,False,2017-07-18 18:08:23,R_7NCRicmWMNDVi25,,,,,,,anonymous,EN,I agree,25 - 34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-18 14:09:31,2017-07-18 14:11:28,IP Address,75.166.24.15,98,116,False,2017-07-18 18:10:04,R_z6h5Q36wnMhxHk5,,,,,,,anonymous,EN,I agree,18 - 24,Male,White,Colorado,Pineapple,,,,,0,0,36.785,0,Agree,Disagree,Agree,Disagree,,,,,Ad 2,Ad 2,Ad 1,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Treatment,
2017-07-18 14:09:57,2017-07-18 14:19:50,IP Address,99.138.39.140,98,592,False,2017-07-18 18:10:06,R_2fNu93G12fU7IWJ,,,,,,,anonymous,EN,I agree,45 - 54,Female,White,Texas,Pineapple,0,0,36.54,0,,,,,Agree,Agree,Agree,Disagree,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Control,
2017-07-18 14:10:31,2017-07-18 14:13:17,IP Address,24.6.112.34,75,166,False,2017-07-18 18:10:33,R_0J80PPC9zm25gzv,,,,,,,anonymous,EN,I agree,35 - 44,Female,White,California,Pineapple,,,,,7.121,7.121,32.196,1,Disagree,Agree,Disagree,Agree,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,,,,,,,,,Ad 1,Ad 2,Ad 2,Ad 2,,,,,,,,,Treatment,
2017-07-18 14:10:51,2017-07-18 14:14:52,IP Address,103.66.79.80,98,240,False,2017-07-18 18:11:02,R_1gT6KFZp8cmqe3V,,,,,,,anonymous,EN,I agree,25 - 34,Male,Asian,California,Pineapple,0,0,34.237,0,,,,,Agree,Agree,Agree,Strongly Agree,Ad 1,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 2,Ad 1,Ad 2,Ad 1,,,,,,,,,Ad 2,Ad 1,Ad 2,Ad 2,Control,
2017-07-18 14:10:58,2017-07-18 14:11:16,IP Address,199.227.131.146,8,18,False,2017-07-18 18:11:08,R_2czUUwkJ2vqenRM,,,,,,,anonymous,EN,I agree,25 - 34,Male,Asian,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,
2017-07-18 14:10:55,2017-07-18 14:15:17,IP Address,24.169.8.140,98,261,False,2017-07-18 18:11:18,R_3P5FqzVoL8iqnmI,,,,,,,anonymous,EN,I agree,25 - 34,Female,Black or African American,New York,Pineapple,,,,,0,0,38.583,0,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Treatment,
2017-07-18 14:11:32,2017-07-18 14:14:46,IP Address,209.150.60.207,98,193,False,2017-07-18 18:11:37,R_2E05TFEu8yhEG6f,,,,,,,anonymous,EN,I agree,25 - 34,Female,White,New York,Pineapple,,,,,0,0,42.425,0,Agree,Agree,Agree,Strongly disagree,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 1,Ad 1,Ad 2,Ad 1,,,,,Treatment,
